gene,l2fc_12h_2C,q_12h_2C,l2fc_48h_2C,q_48h_2C,l2fc_disease_12h_2C,l2fc_disease_48h_2C,l2fc_12h_219,q_12h_219,l2fc_48h_219,q_48h_219,l2fc_disease_12h_219,l2fc_disease_48h_219,up_RMC2C,up_RMC219,up_both,mean_l2fc_disease_48h
UBE2K,0.312492209665654,8.0231694807881e-06,-0.257029507764115,8.98780078926729e-05,-0.312492209665654,0.257029507764115,-0.120875974442893,0.999847911406781,-0.237615299269317,0.212752396532952,0.120875974442893,0.237615299269317,False,False,False,0.24732240351671597
PIK3C3,-0.409075766200437,4.18865346145917e-06,0.332507081385143,1.53613368952674e-05,0.409075766200437,-0.332507081385143,0.0315613773498274,0.999847911406781,0.154882327078405,0.255895643795402,-0.0315613773498274,-0.154882327078405,False,False,False,-0.243694704231774
N4BP2,-0.291784416481776,0.0146855446102493,-0.825797821090363,1.59475055382277e-16,0.291784416481776,0.825797821090363,0.225475478978238,0.999847911406781,0.300968640794992,0.292195787853959,-0.225475478978238,-0.300968640794992,True,False,False,0.26241459014768553
TIGAR,0.26392030987061,0.00708070912114516,-0.643584942275263,6.3083160243213e-14,-0.26392030987061,0.643584942275263,-0.0201879969136612,0.999847911406781,-0.36198452704563,0.00127491577046497,0.0201879969136612,0.36198452704563,True,False,False,0.5027847346604465
TULP3,-0.0050883159147101,0.979470681965163,0.116958836300241,0.316375125989954,0.0050883159147101,-0.116958836300241,-0.00736037788241584,0.999847911406781,-0.0450070781672732,0.728565690797499,0.00736037788241584,0.0450070781672732,False,False,False,-0.0359758790664839
SYNJ2,0.420234725329496,1.06248192931853e-13,0.320471922217666,4.7506788982712e-10,-0.420234725329496,-0.320471922217666,0.070250485435923,0.999847911406781,0.0276924338968456,0.869388953249181,-0.070250485435923,-0.0276924338968456,False,False,False,-0.17408217805725582
ADCY2,-0.370378259804653,,-0.235437203886989,,0.370378259804653,0.235437203886989,-0.504294898744179,,-1.30299238042747,,0.504294898744179,1.30299238042747,False,False,False,0.7692147921572294
PPP2R5C,-0.225812948577331,0.00202301582241575,0.208501491395806,0.00122758787735955,0.225812948577331,-0.208501491395806,-0.0635910419520621,0.999847911406781,0.318556611924292,0.00156064894946944,0.0635910419520621,-0.318556611924292,False,False,False,-0.26352905166004903
PMS2P1,-0.334854649006441,0.23519098222928,-0.181079329388112,0.551783087645656,0.334854649006441,0.181079329388112,0.265070581071634,0.999847911406781,0.278838613279046,0.268175656961533,-0.265070581071634,-0.278838613279046,False,False,False,-0.04887964194546701
GNB1,0.390697493638611,1.52227777682993e-13,-0.177100262904982,0.00052077360142471,-0.390697493638611,0.177100262904982,-0.0612925976143454,0.999847911406781,-0.186667243320534,0.00777538635551433,0.0612925976143454,0.186667243320534,False,False,False,0.181883753112758
HOXA9,-0.307116580480884,0.000356271538505233,0.258621497975666,0.000623603749754024,0.307116580480884,-0.258621497975666,-0.20791431739131,0.999847911406781,0.154039616293164,0.405620508612392,0.20791431739131,-0.154039616293164,False,False,False,-0.206330557134415
EDN1,0.348458085831038,0.0700667057002291,-0.542990305872012,0.00169008020793492,-0.348458085831038,0.542990305872012,-0.164050251223853,0.999847911406781,-1.1595403276286,0.000686212794995167,0.164050251223853,1.1595403276286,True,True,True,0.851265316750306
MLLT10,-0.368067312133262,0.00151745646796663,-0.216556519690377,0.0500969740796317,0.368067312133262,0.216556519690377,-0.0238001845987103,0.999847911406781,0.234667714956309,0.0373973705641295,0.0238001845987103,-0.234667714956309,False,False,False,-0.009055597632965998
ZCWPW1,-0.894400065337808,0.044249795469014,0.0301652812874939,0.960213701844852,0.894400065337808,-0.0301652812874939,0.142456989562748,0.999847911406781,0.454190514317859,0.0364583771597776,-0.142456989562748,-0.454190514317859,False,False,False,-0.24217789780267646
ITM2A,0.0654124785688573,0.985386775767713,1.66832583093281,0.399793807635835,-0.0654124785688573,-1.66832583093281,0.140660580971622,,2.46823349739417,,-0.140660580971622,-2.46823349739417,False,False,False,-2.06827966416349
NRDC,-0.205531556782116,0.000832007368145711,-0.172769943405059,0.00227206280265387,0.205531556782116,0.172769943405059,0.00124319049719892,0.999847911406781,-0.0354589412193305,0.746251348931506,-0.00124319049719892,0.0354589412193305,False,False,False,0.10411444231219474
VDAC3,0.638533493384625,7.1352516550306e-24,-0.0453695856543807,0.610970703081002,-0.638533493384625,0.0453695856543807,0.195291159675491,0.999847911406781,0.1335042424498,0.543506173892002,-0.195291159675491,-0.1335042424498,False,False,False,-0.044067328397709646
PCM1,-0.252006480139082,1.27189188914033e-05,0.03280849508589,0.678003475784814,0.252006480139082,-0.03280849508589,0.118262410351656,0.999847911406781,0.272849869896795,0.0362900180281747,-0.118262410351656,-0.272849869896795,False,False,False,-0.1528291824913425
TNRC6C,-0.329041303848471,0.0116583341410655,-0.140758847691779,0.307017786569973,0.329041303848471,0.140758847691779,0.403967966233618,0.999847911406781,0.537760277930024,0.00328253122366565,-0.403967966233618,-0.537760277930024,False,False,False,-0.1985007151191225
CBFA2T2,-0.744462456602183,3.96197164724838e-10,0.0143440533875958,0.940957849204128,0.744462456602183,-0.0143440533875958,0.0271183326863716,0.999847911406781,0.34609933156633,0.000574961288610852,-0.0271183326863716,-0.34609933156633,False,False,False,-0.1802216924769629
ITCH,-0.111295825869006,0.0846389085601247,-0.150442000808841,0.00689694844144834,0.111295825869006,0.150442000808841,0.0960530126624905,0.999847911406781,-0.000510215596646337,0.997959498369211,-0.0960530126624905,0.000510215596646337,False,False,False,0.07547610820274366
PKD2L2,-2.36977312419195,,0.571379357355272,,2.36977312419195,-0.571379357355272,0.140650568074599,,1.26551180737765,,-0.140650568074599,-1.26551180737765,False,False,False,-0.918445582366461
TP53INP2,-0.378162498665082,0.00465864385224219,0.669103310852685,1.24632255789483e-10,0.378162498665082,-0.669103310852685,0.214654890973578,0.999847911406781,1.02992633395098,3.66999511337678e-10,-0.214654890973578,-1.02992633395098,False,False,False,-0.8495148224018325
SDF4,0.000132921704014511,0.998691209190065,0.424457276618035,1.68641011263863e-19,-0.000132921704014511,-0.424457276618035,-0.0766438757963182,0.999847911406781,-0.444324451646888,0.000170539822115774,0.0766438757963182,0.444324451646888,False,False,False,0.009933587514426495
MYH7B,-3.95314070560474,0.0640680929297321,0.085469227368356,0.970375991454322,3.95314070560474,-0.085469227368356,1.0689039190267,,0.999556748981457,,-1.0689039190267,-0.999556748981457,False,False,False,-0.5425129881749065
TP73,-0.958611204263199,5.86639375434326e-10,0.910627296342447,7.48584000527747e-15,0.958611204263199,-0.910627296342447,0.381848122209316,0.999847911406781,0.655718746696042,,-0.381848122209316,-0.655718746696042,False,False,False,-0.7831730215192445
TOLLIP,-0.559698282058095,7.92772570001181e-13,-0.0430029985402918,0.688531461227613,0.559698282058095,0.0430029985402918,-0.186862758084482,0.999847911406781,-0.345025205163836,0.0501726825126105,0.186862758084482,0.345025205163836,False,False,False,0.1940141018520639
UBE2D4,0.371074173452747,0.000109335828314892,-0.192954083891125,0.0490082093479681,-0.371074173452747,0.192954083891125,-0.00365391803100615,0.999847911406781,-0.158879280592032,0.259411030988952,0.00365391803100615,0.158879280592032,False,False,False,0.1759166822415785
CLUL1,-2.36808155566138,0.376065414164047,1.67783701635648,0.418683758921815,2.36808155566138,-1.67783701635648,0.468920293765593,0.999847911406781,1.65166300455028,0.0710041071941844,-0.468920293765593,-1.65166300455028,False,False,False,-1.6647500104533801
RUNX1T1,0.0745986437971363,,0.762757073128612,,-0.0745986437971363,-0.762757073128612,0.0238888477165407,,1.68401867341242,,-0.0238888477165407,-1.68401867341242,False,False,False,-1.2233878732705161
CDH17,0.0745832733921896,0.985466806068007,4.97063675284429,0.00715922521299189,-0.0745832733921896,-4.97063675284429,1.01851198602303,,2.35508645913955,,-1.01851198602303,-2.35508645913955,False,False,False,-3.66286160599192
THOC1,0.00131921312473022,0.992202214483142,-0.281777958514304,0.00134735975700112,-0.00131921312473022,0.281777958514304,-0.0439131415499308,0.999847911406781,-0.100129042306079,0.43689425832681,0.0439131415499308,0.100129042306079,False,False,False,0.1909535004101915
FKBP7,-0.92285851535143,0.169430410723251,1.47413352101464,0.000633119216326221,0.92285851535143,-1.47413352101464,0.0812374189367265,0.999847911406781,0.684097474742822,0.000104685519875609,-0.0812374189367265,-0.684097474742822,False,False,False,-1.079115497878731
OSBPL6,-0.0972630133435324,0.437957075286086,-0.859387714129315,1.9359033614622e-21,0.0972630133435324,0.859387714129315,0.384842033353899,0.999847911406781,0.0431153045218416,0.891324008923001,-0.384842033353899,-0.0431153045218416,True,False,False,0.4081362048037367
SLC1A3,-0.0632326857487742,0.959538517081341,2.24442598351769,9.52393353562216e-05,0.0632326857487742,-2.24442598351769,0.613229442547831,0.999847911406781,0.368223031767915,0.703783632946024,-0.613229442547831,-0.368223031767915,False,False,False,-1.3063245076428025
XRCC5,0.496310670719395,1.16593121343436e-30,-0.0874543093471127,0.0572558695019586,-0.496310670719395,0.0874543093471127,0.0342308066819857,0.999847911406781,-0.230969541910915,0.0113853435550806,-0.0342308066819857,0.230969541910915,False,False,False,0.15921192562901385
LXN,-1.13280458290904,0.550041447063384,1.83667605750296,0.113239747543882,1.13280458290904,-1.83667605750296,0.288404272696748,0.999847911406781,1.87883265820046,2.71571237852729e-10,-0.288404272696748,-1.87883265820046,False,False,False,-1.85775435785171
SP140,0.074582555749872,0.985466806068007,5.78916880071802,0.00023067203777194,-0.074582555749872,-5.78916880071802,3.32620939518007,,5.38784616629399,,-3.32620939518007,-5.38784616629399,False,False,False,-5.588507483506005
MKNK1,0.375497819200498,0.00106545523679223,0.966809306703378,2.30617865586188e-25,-0.375497819200498,-0.966809306703378,0.0813993068243203,0.999847911406781,0.102326362429843,0.548924311897055,-0.0813993068243203,-0.102326362429843,False,False,False,-0.5345678345666105
TNS1,3.84653574642707,1.26302205303381e-07,3.26483465948565,5.9065219502695e-06,-3.84653574642707,-3.26483465948565,3.64797899186875,,0.303724112880547,,-3.64797899186875,-0.303724112880547,False,False,False,-1.7842793861830986
REXO1,0.739554419855703,3.76109522730477e-16,-0.36913925185622,2.43351216242607e-05,-0.739554419855703,0.36913925185622,-0.177450843619997,0.999847911406781,-0.688593144966833,6.25275962621899e-05,0.177450843619997,0.688593144966833,False,True,False,0.5288661984115265
SAR1A,0.439447759177227,8.43207483301235e-09,-0.0420149461320801,0.70361402025978,-0.439447759177227,0.0420149461320801,-0.0726314370832836,0.999847911406781,-0.34798803280444,0.000162376306476639,0.0726314370832836,0.34798803280444,False,False,False,0.19500148946826007
CDC14A,0.434216752842255,0.0907780850333157,-0.0961401739080919,0.783836737423955,-0.434216752842255,0.0961401739080919,0.217115442773203,0.999847911406781,0.251500636022006,0.186687967001862,-0.217115442773203,-0.251500636022006,False,False,False,-0.07768023105695705
RAPGEF3,-0.0969338062803915,0.504715526178872,0.98089526803714,1.34554496569136e-26,0.0969338062803915,-0.98089526803714,0.121039940567437,0.999847911406781,0.0999684495959284,0.627717887427429,-0.121039940567437,-0.0999684495959284,False,False,False,-0.5404318588165342
CEACAM1,0.537806179526598,3.91914187801009e-13,-1.35603380263584,4.40023954891108e-80,-0.537806179526598,1.35603380263584,-0.34461216356671,0.999847911406781,-1.4826054941214,2.14691118625299e-05,0.34461216356671,1.4826054941214,True,True,True,1.41931964837862
SENP1,0.270858233889579,0.00465710962266536,-0.384176540170224,7.39361534678203e-06,-0.270858233889579,0.384176540170224,0.0437940201205249,0.999847911406781,-0.113614020307087,0.400155487758293,-0.0437940201205249,0.113614020307087,False,False,False,0.2488952802386555
DUSP13B,-0.887210029815351,0.77981104667123,4.22167944263792,0.0171384617350668,0.887210029815351,-4.22167944263792,1.22251006513872,,3.38113042467036,,-1.22251006513872,-3.38113042467036,False,False,False,-3.80140493365414
CIC,0.02337872399378,0.80028781465274,0.434319976051606,1.91657066969346e-14,-0.02337872399378,-0.434319976051606,-0.0964056965824084,0.999847911406781,-0.273797077981139,0.208474574479493,0.0964056965824084,0.273797077981139,False,False,False,-0.0802614490352335
LIPE,-0.887194859086441,,0.711672815681991,,0.887194859086441,-0.711672815681991,-0.718446289821951,0.999847911406781,0.0882186933433008,0.93285720073723,0.718446289821951,-0.0882186933433008,False,False,False,-0.3999457545126459
FDFT1,-0.290575709936296,1.97122513493613e-05,0.0563389083851934,0.498279949074213,0.290575709936296,-0.0563389083851934,0.0107332856347135,0.999847911406781,0.225804748505789,0.0157096075178209,-0.0107332856347135,-0.225804748505789,False,False,False,-0.1410718284454912
PAFAH1B3,0.000824325219757055,0.995348876372183,-0.150906774667731,0.155130866567034,-0.000824325219757055,0.150906774667731,-0.153253241293762,0.999847911406781,-0.00119563790866497,0.996696922943251,0.153253241293762,0.00119563790866497,False,False,False,0.07605120628819799
OPHN1,-0.950721395748762,4.27019476366538e-05,-0.327065600499881,0.15052920802558,0.950721395748762,0.327065600499881,0.396934514159001,0.999847911406781,0.399360555434753,0.322113144398808,-0.396934514159001,-0.399360555434753,False,False,False,-0.03614747746743602
KIF22,0.355937513918088,8.34987140743819e-08,-0.113812735933343,0.111257454572735,-0.355937513918088,0.113812735933343,-0.04350774205945,0.999847911406781,-0.0507015393951127,0.732112465131164,0.04350774205945,0.0507015393951127,False,False,False,0.08225713766422785
CARMIL1,0.486916784790374,0.000128411631994514,1.09018217208916,5.97310086165369e-25,-0.486916784790374,-1.09018217208916,0.0829847571304046,0.999847911406781,0.0114129364528952,0.947885718035639,-0.0829847571304046,-0.0114129364528952,False,False,False,-0.5507975542710276
PGM1,0.218095255625904,0.00535987476672156,0.957068373300146,2.37997114626703e-53,-0.218095255625904,-0.957068373300146,-0.0884239848048775,0.999847911406781,-0.099797899264554,0.387106290685698,0.0884239848048775,0.099797899264554,False,False,False,-0.42863523701779604
DDX1,0.461507703844425,7.33211762901135e-19,0.0551157849698753,0.398400062714807,-0.461507703844425,-0.0551157849698753,-0.00380962033007394,0.999847911406781,-0.161343657906414,0.137320537873622,0.00380962033007394,0.161343657906414,False,False,False,0.053113936468269354
DNM2,0.566650264873219,4.55387328516619e-22,0.154640276381992,0.00905975974876214,-0.566650264873219,-0.154640276381992,0.0335256262492694,0.999847911406781,0.260321614829965,0.00436048701445689,-0.0335256262492694,-0.260321614829965,False,False,False,-0.20748094560597852
EPB41L2,0.642242036190297,4.90452675817984e-19,0.720929442367179,1.35970422362233e-29,-0.642242036190297,-0.720929442367179,0.214483169572671,0.999847911406781,0.367446277462353,0.000845894731684853,-0.214483169572671,-0.367446277462353,False,False,False,-0.544187859914766
RIMS1,0.0712095076167343,0.919118766840567,1.17981847574585,0.00332980881270903,-0.0712095076167343,-1.17981847574585,2.79604152226724,,3.28399858514913,,-2.79604152226724,-3.28399858514913,False,False,False,-2.23190853044749
MOXD1,1.02084702971381,0.558184352100214,2.49514683827049,0.0558576047659183,-1.02084702971381,-2.49514683827049,-0.0268610907131589,0.999847911406781,-0.189700455431987,0.0199284530343208,0.0268610907131589,0.189700455431987,False,False,False,-1.1527231914192515
STX7,-0.381512088371648,0.000128046542179112,-0.0723650201063702,0.558539938898283,0.381512088371648,0.0723650201063702,-0.00849791397412225,0.999847911406781,0.452784518866528,0.00212486347452696,0.00849791397412225,-0.452784518866528,False,False,False,-0.1902097493800789
